id,sentiment,score_compound,score_neg,score_neu,score_pos
1324765,neu,-0.8074,0.261,0.67,0.069
1324766,neu,0.4939,0.0,0.849,0.151
1324767,neu,0.0,0.0,1.0,0.0
1324768,neu,-0.6369,0.206,0.794,0.0
1324769,neu,0.0772,0.022,0.953,0.025
1324770,neu,-0.9042,0.328,0.672,0.0
1324771,neu,-0.5423,0.21,0.712,0.079
1324772,neu,0.5574,0.0,0.827,0.173
1324773,neu,-0.9559,0.376,0.569,0.055
1324774,neu,-0.8908,0.274,0.641,0.085
1324775,neu,-0.9339,0.323,0.551,0.126
1324776,neu,0.7854,0.095,0.762,0.143
1324777,neu,-0.8432,0.194,0.682,0.124
1324778,neu,-0.9607,0.297,0.668,0.036
1324779,neu,-0.891,0.453,0.547,0.0
1324780,neu,-0.5859,0.249,0.673,0.079
1324781,neu,-0.7351,0.355,0.526,0.118
1324782,neu,0.6486,0.162,0.646,0.191
1324783,neg,-0.8126,0.425,0.39,0.185
1324784,neu,0.4215,0.0,0.877,0.123
1324785,neu,-0.7161,0.226,0.715,0.06
1324786,neu,-0.2788,0.089,0.823,0.088
1324787,neg,-0.9201,0.585,0.415,0.0
1324788,neu,-0.6908,0.265,0.646,0.089
1324789,neu,0.0,0.0,1.0,0.0
1324790,neu,-0.2263,0.104,0.789,0.107
1324791,neu,0.8894,0.159,0.447,0.394
1324792,neu,0.9067,0.143,0.551,0.306
1324793,neu,0.5841,0.097,0.682,0.22
1324794,neu,0.0129,0.176,0.647,0.177
1324795,neu,0.4404,0.14,0.58,0.28
1324796,neu,0.9608,0.065,0.655,0.28
1324797,neu,-0.3818,0.191,0.709,0.099
1324798,neg,-0.5106,0.524,0.476,0.0
1324799,neu,-0.6428,0.243,0.632,0.125
1324800,neu,0.4404,0.116,0.644,0.24
1324801,neu,-0.765,0.184,0.743,0.073
1324802,neu,-0.8634,0.267,0.733,0.0
1324803,neu,0.0,0.0,1.0,0.0
1324804,neu,0.4588,0.0,0.75,0.25
1324805,neu,-0.2144,0.163,0.734,0.104
1324806,neu,-0.5978,0.204,0.701,0.095
1324807,neu,-0.9697,0.18,0.789,0.031
1324808,neu,0.2467,0.16,0.629,0.212
1324809,neu,-0.296,0.117,0.805,0.077
1324810,neu,-0.3182,0.233,0.613,0.153
1324811,neg,-0.8898,0.47,0.448,0.081
1324812,neu,-0.9309,0.348,0.652,0.0
1324813,neu,0.2102,0.163,0.677,0.159
1324814,neu,-0.024,0.121,0.762,0.117
1324815,neu,-0.5096,0.168,0.767,0.065
1324816,neu,-0.7643,0.187,0.772,0.041
1324817,neu,-0.9337,0.423,0.577,0.0
1324818,neu,0.5504,0.077,0.783,0.14
1324819,neg,-0.6115,0.399,0.372,0.23
1324820,neu,0.4019,0.132,0.695,0.173
1324821,neu,0.8594,0.0,0.677,0.323
1324822,neg,-0.9311,0.482,0.466,0.053
1324823,neu,-0.9413,0.312,0.573,0.115
1324824,neu,-0.5423,0.36,0.64,0.0
1324825,neu,0.1032,0.172,0.632,0.195
1324826,neu,-0.8126,0.28,0.592,0.128
1324827,neu,0.5577,0.139,0.509,0.352
1324828,neu,-0.6124,0.186,0.709,0.105
1324829,neu,-0.1774,0.182,0.657,0.161
1324830,neu,-0.88,0.274,0.726,0.0
1324831,neu,-0.9831,0.238,0.71,0.053
1324832,neu,-0.8271,0.273,0.659,0.068
1324833,neu,0.7864,0.059,0.797,0.145
1324834,neu,0.0,0.0,1.0,0.0
1324835,neu,-0.9554,0.408,0.511,0.081
1324836,neu,-0.0258,0.123,0.778,0.099
1324837,neu,-0.2023,0.172,0.682,0.146
1324838,neu,0.4747,0.077,0.794,0.129
1324839,neu,0.836,0.049,0.741,0.21
1324840,neu,-0.3178,0.238,0.569,0.192
1324841,neu,0.9029,0.048,0.637,0.315
1324842,neu,0.7151,0.046,0.76,0.193
1324843,neu,-0.9361,0.169,0.785,0.045
1324844,neg,-0.2023,0.565,0.0,0.435
1324845,neu,-0.7587,0.153,0.796,0.051
1324846,neu,-0.7374,0.253,0.575,0.173
1324847,neu,-0.6443,0.288,0.459,0.253
1324848,neu,-0.7774,0.145,0.827,0.028
1324849,neu,0.0,0.0,1.0,0.0
1324850,neu,-0.6486,0.375,0.391,0.235
1324851,neu,0.3612,0.0,0.762,0.238
1324852,neu,-0.8834,0.239,0.666,0.096
1324853,neu,-0.9433,0.361,0.572,0.067
1324854,neu,0.4956,0.107,0.655,0.238
1324855,neg,-0.7351,0.554,0.446,0.0
1324856,neu,-0.7789,0.281,0.719,0.0
1324857,neu,0.4019,0.0,0.912,0.088
1324858,neu,-0.4215,0.076,0.924,0.0
1324859,neu,-0.3182,0.126,0.874,0.0
1324860,neu,-0.7089,0.495,0.505,0.0
1324861,neu,0.7579,0.109,0.712,0.179
1324862,neu,-0.891,0.205,0.671,0.123
1324863,neu,0.124,0.14,0.662,0.198
1324864,neu,-0.8225,0.164,0.799,0.037
1324865,neu,-0.5994,0.353,0.647,0.0
1324866,neu,-0.5719,0.307,0.582,0.111
1324867,neu,-0.5744,0.13,0.811,0.059
1324868,neu,0.0,0.0,1.0,0.0
1324869,neu,0.0,0.0,1.0,0.0
1324870,neu,-0.8299,0.15,0.76,0.091
1324871,neu,-0.058,0.194,0.601,0.205
1324872,neu,0.5255,0.043,0.887,0.07
1324873,neu,-0.967,0.249,0.731,0.02
1324874,neu,-0.1139,0.101,0.812,0.086
1324875,neu,0.3045,0.116,0.753,0.131
1324876,neu,0.2057,0.0,0.734,0.266
1324877,neu,-0.4445,0.219,0.781,0.0
1324878,neu,0.872,0.0,0.594,0.406
1324879,neu,0.5719,0.0,0.802,0.198
1324880,neu,0.8437,0.185,0.591,0.225
1324881,neu,0.0,0.0,1.0,0.0
1324882,neu,-0.5106,0.183,0.734,0.083
1324883,neu,-0.0717,0.218,0.6,0.182
1324884,neu,0.2484,0.154,0.661,0.185
1324885,neu,-0.0619,0.104,0.794,0.102
1324886,neu,-0.9344,0.36,0.547,0.093
1324887,neu,-0.3412,0.152,0.741,0.106
1324888,neu,-0.6416,0.131,0.801,0.068
1324889,neu,-0.3612,0.186,0.68,0.134
1324890,neu,-0.4939,0.199,0.707,0.093
1324891,neu,-0.2404,0.146,0.731,0.123
1324892,neu,-0.4404,0.195,0.805,0.0
1324893,neu,0.2581,0.188,0.545,0.267
1324894,neu,0.0,0.0,1.0,0.0
1324895,neu,-0.3335,0.145,0.731,0.124
1324896,neu,-0.7362,0.171,0.829,0.0
1324897,neu,-0.1396,0.158,0.661,0.181
1324898,neu,-0.836,0.195,0.719,0.086
1324899,neu,-0.5267,0.286,0.714,0.0
1324900,neu,0.0,0.0,1.0,0.0
1324901,neu,-0.6711,0.355,0.645,0.0
1324902,neu,0.6715,0.087,0.667,0.247
1324903,neu,-0.8225,0.155,0.81,0.035
1324904,neg,-0.9246,0.77,0.23,0.0
1324905,neu,-0.2263,0.091,0.835,0.074
1324906,neu,-0.9913,0.162,0.784,0.054
1324907,neu,-0.3847,0.211,0.614,0.175
1324908,neu,-0.0816,0.285,0.559,0.156
1324909,neu,-0.7962,0.176,0.704,0.12
1324910,neu,-0.6705,0.158,0.842,0.0
1324911,neu,0.4019,0.0,0.722,0.278
1324912,neu,0.0,0.0,1.0,0.0
1324913,neu,0.7924,0.152,0.439,0.409
1324914,neu,-0.9073,0.228,0.714,0.058
1324915,neu,-0.9438,0.237,0.681,0.082
1324916,neu,0.5994,0.086,0.703,0.211
1324917,neu,-0.2263,0.164,0.727,0.109
1324918,neu,0.2111,0.0,0.944,0.056
1324919,neu,0.0,0.0,1.0,0.0
1324920,neu,0.5577,0.122,0.569,0.309
1324921,neg,-0.2023,0.583,0.417,0.0
1324922,neu,-0.5574,0.219,0.781,0.0
1324923,neu,0.9359,0.117,0.72,0.163
1324924,neu,0.2717,0.091,0.791,0.118
1324925,neu,0.0,0.0,1.0,0.0
1324926,neu,-0.8225,0.177,0.783,0.04
1324927,neu,-0.5994,0.184,0.678,0.138
1324928,neu,0.3935,0.161,0.602,0.237
1324929,neu,-0.7224,0.267,0.653,0.079
1324930,neu,-0.0872,0.128,0.788,0.084
1324931,neu,-0.8779,0.247,0.705,0.049
1324932,neu,0.0,0.0,1.0,0.0
1324933,neu,0.9568,0.077,0.785,0.138
1324934,neu,-0.7351,0.144,0.856,0.0
1324935,neu,0.7184,0.128,0.62,0.252
1324936,neu,-0.5994,0.133,0.786,0.081
1324937,neu,0.0,0.0,1.0,0.0
1324938,neu,-0.7519,0.161,0.748,0.091
1324939,neu,-0.7096,0.091,0.909,0.0
1324940,neu,-0.4299,0.148,0.725,0.127
1324941,neu,-0.204,0.134,0.765,0.101
1324942,neu,-0.1275,0.203,0.606,0.191
1324943,neu,0.0,0.0,1.0,0.0
1324944,neu,0.5574,0.0,0.566,0.434
1324945,neu,-0.9004,0.429,0.571,0.0
1324946,neu,0.0,0.0,1.0,0.0
1324947,neu,0.4215,0.0,0.682,0.318
1324948,neu,-0.926,0.373,0.627,0.0
1324949,neu,-0.4019,0.078,0.922,0.0
1324950,neu,0.6249,0.0,0.638,0.362
1324951,neu,-0.7684,0.209,0.729,0.062
1324952,neu,0.2263,0.0,0.927,0.073
1324953,neu,0.8899,0.105,0.688,0.207
1324954,neu,-0.768,0.283,0.648,0.068
1324955,neu,-0.8492,0.275,0.672,0.053
1324956,neu,-0.8074,0.19,0.761,0.049
1324957,neu,0.9298,0.179,0.51,0.311
1324958,neu,-0.775,0.218,0.679,0.103
1324965,neu,0.0,0.0,1.0,0.0
1324966,neu,0.0,0.0,1.0,0.0
1324967,neu,0.2235,0.0,0.726,0.274
1324968,neu,0.0,0.0,1.0,0.0
1324969,neg,-0.6705,0.637,0.22,0.143
1324970,neu,0.3612,0.0,0.762,0.238
1324971,neu,0.0,0.0,1.0,0.0
1324972,neu,-0.128,0.333,0.381,0.286
1324978,neu,-0.3412,0.072,0.928,0.0
1324979,neu,0.2008,0.145,0.662,0.193
1324991,neu,-0.9246,0.251,0.749,0.0
1324992,neu,-0.9572,0.194,0.763,0.043
1324993,neu,-0.904,0.254,0.646,0.1
1324994,neu,0.2058,0.091,0.763,0.146
1324995,neu,-0.9284,0.253,0.663,0.085
1324996,neu,0.0,0.0,1.0,0.0
1324997,neu,-0.5577,0.252,0.534,0.214
1324998,neu,-0.9521,0.357,0.556,0.087
1324999,neu,-0.9819,0.379,0.555,0.066
1325000,neu,-0.9623,0.283,0.695,0.021
1325001,neu,-0.7359,0.167,0.833,0.0
1325002,neu,-0.8658,0.184,0.816,0.0
1325003,neu,0.4767,0.0,0.916,0.084
1325004,neu,0.875,0.086,0.669,0.246
1325005,neu,0.0,0.0,1.0,0.0
1325006,neu,-0.8833,0.118,0.811,0.071
1325007,neu,-0.8441,0.266,0.569,0.166
1325008,neu,-0.6194,0.151,0.797,0.053
1325009,neu,-0.9159,0.231,0.742,0.027
1325010,neu,0.4854,0.044,0.79,0.166
1325011,neu,-0.0571,0.149,0.708,0.143
1325012,neu,-0.802,0.298,0.702,0.0
1325013,neu,-0.8957,0.38,0.62,0.0
1325014,neu,0.0,0.0,1.0,0.0
1325015,neu,-0.993,0.363,0.523,0.114
1325016,neu,-0.6985,0.324,0.519,0.157
1325017,neu,-0.7595,0.183,0.707,0.109
1325018,neu,-0.3983,0.334,0.518,0.148
1325019,neu,0.2263,0.157,0.614,0.229
1325020,pos,0.6486,0.0,0.485,0.515
1325021,neu,0.0,0.0,1.0,0.0
1325022,neu,-0.886,0.216,0.712,0.071
1325023,neu,-0.8807,0.236,0.764,0.0
1325024,neu,-0.9869,0.352,0.519,0.129
1325025,neg,-0.8807,0.671,0.329,0.0
1325026,neu,-0.974,0.268,0.691,0.041
1325027,neu,0.7239,0.0,0.586,0.414
1325028,neu,-0.7506,0.234,0.766,0.0
1325029,neu,-0.8519,0.215,0.71,0.075
1325030,neu,-0.9349,0.353,0.647,0.0
1325031,neu,0.4939,0.0,0.789,0.211
1325032,neu,0.0,0.0,1.0,0.0
1325033,neu,0.0,0.0,1.0,0.0
1325034,neu,-0.9332,0.245,0.724,0.032
1325035,neu,0.534,0.0,0.612,0.388
1325036,neu,-0.9879,0.337,0.63,0.033
1325037,neu,0.3818,0.0,0.822,0.178
1325038,neu,-0.4215,0.149,0.851,0.0
1325039,neu,-0.7992,0.359,0.442,0.199
1325040,neu,-0.3477,0.282,0.468,0.251
1325041,neu,-0.8468,0.277,0.605,0.118
1325042,neu,-0.756,0.146,0.753,0.101
1325043,neu,-0.6293,0.199,0.721,0.08
1325044,neu,0.2023,0.147,0.639,0.214
1325045,neu,-0.5233,0.3,0.543,0.157
1325046,neu,-0.5106,0.136,0.864,0.0
1325047,neu,-0.765,0.167,0.833,0.0
1325048,neu,-0.9072,0.312,0.688,0.0
1325049,neu,-0.8316,0.239,0.704,0.056
1325050,neu,-0.9149,0.267,0.733,0.0
1325051,neu,-0.9481,0.228,0.711,0.061
1325052,neu,-0.6486,0.418,0.424,0.158
1325053,neu,-0.7814,0.241,0.623,0.137
1325054,neu,-0.4137,0.109,0.837,0.053
1325055,neu,-0.9535,0.33,0.636,0.035
1325056,neu,0.0,0.0,1.0,0.0
1325057,neu,-0.9518,0.171,0.788,0.042
1325058,neu,-0.9627,0.288,0.638,0.074
1325059,neu,-0.7867,0.228,0.706,0.065
1325060,neu,-0.9979,0.295,0.607,0.098
1325061,neu,-0.8693,0.126,0.802,0.072
1325062,neu,0.1901,0.121,0.739,0.14
1325063,neu,-0.765,0.325,0.613,0.061
1325064,neu,-0.915,0.138,0.832,0.03
1325065,neg,-0.886,0.536,0.464,0.0
1325066,neg,-0.8225,0.606,0.235,0.159
1325067,neu,-0.7717,0.167,0.756,0.077
1325068,neu,-0.8225,0.282,0.604,0.113
1325069,neu,-0.9269,0.386,0.614,0.0
1325070,neu,-0.8316,0.171,0.802,0.027
1325071,neu,-0.891,0.183,0.798,0.02
1325072,neu,-0.9856,0.366,0.512,0.122
1325073,neu,-0.92,0.219,0.663,0.118
1325074,neu,-0.9808,0.32,0.616,0.064
1325075,neu,-0.8343,0.208,0.792,0.0
1325076,neu,0.4137,0.06,0.824,0.116
1325077,neu,-0.6767,0.191,0.748,0.061
1325078,neu,-0.3818,0.134,0.802,0.064
1325079,neu,0.4005,0.0,0.925,0.075
1325080,neu,-0.9537,0.15,0.807,0.043
1325081,neu,-0.8126,0.225,0.73,0.045
1325082,neu,-0.6229,0.262,0.553,0.185
1325083,neu,-0.9423,0.318,0.615,0.067
1325084,neu,0.0772,0.0,0.894,0.106
1325085,neu,-0.9118,0.202,0.744,0.053
1325086,neu,-0.5106,0.163,0.837,0.0
1325087,neu,-0.9153,0.291,0.661,0.048
1325088,neu,-0.7269,0.264,0.736,0.0
1325089,neu,-0.7941,0.168,0.832,0.0
1325090,neu,-0.7351,0.221,0.671,0.108
1325091,neu,-0.2952,0.153,0.698,0.15
1325092,neu,0.0,0.0,1.0,0.0
1325093,neu,-0.976,0.412,0.588,0.0
1325094,neu,-0.9194,0.233,0.673,0.093
1325095,neu,-0.8117,0.215,0.672,0.113
1325096,neg,-0.9598,0.503,0.448,0.049
1325097,neu,-0.994,0.296,0.668,0.036
1325098,neu,-0.5411,0.24,0.664,0.095
1325099,neu,0.1254,0.194,0.581,0.224
1325100,neu,-0.9461,0.321,0.575,0.104
1325101,neu,-0.9413,0.324,0.676,0.0
1325102,neu,-0.7845,0.223,0.777,0.0
1325103,neu,-0.5859,0.136,0.809,0.055
1325104,neu,-0.4019,0.124,0.876,0.0
1325105,neu,-0.5106,0.109,0.891,0.0
1325106,neu,-0.8442,0.363,0.637,0.0
1325107,neu,-0.4098,0.137,0.791,0.072
1325108,neu,-0.8588,0.261,0.637,0.102
1325109,neu,-0.9736,0.23,0.682,0.087
1325110,neu,-0.9882,0.285,0.68,0.035
1325111,neu,-0.9549,0.187,0.732,0.081
1325112,neu,-0.9889,0.259,0.643,0.098
1325113,neu,-0.34,0.308,0.446,0.246
1325114,neu,0.7783,0.0,0.562,0.438
1325115,neu,0.4549,0.123,0.596,0.281
1325116,neu,-0.9274,0.314,0.592,0.094
1325117,neu,-0.9914,0.359,0.583,0.058
1325118,neu,-0.6929,0.279,0.588,0.133
1325119,neu,-0.9983,0.387,0.548,0.065
1325120,neu,-0.9506,0.393,0.607,0.0
1325121,neu,-0.3818,0.342,0.658,0.0
1325122,neg,-0.936,0.447,0.427,0.126
1325124,neu,-0.6219,0.149,0.751,0.1
1325125,neu,0.3818,0.0,0.843,0.157
1325138,neu,-0.926,0.311,0.641,0.049
1325139,neu,-0.25,0.14,0.766,0.095
1325140,neg,-0.1531,0.478,0.109,0.413
1325168,neu,-0.4019,0.257,0.531,0.212
1325192,neu,-0.1561,0.177,0.72,0.104
1325193,neu,0.0,0.0,1.0,0.0
1325194,neu,0.0,0.0,1.0,0.0
1325195,neu,0.0,0.0,1.0,0.0
1325196,neu,0.6369,0.0,0.729,0.271
1325197,neu,0.0,0.0,1.0,0.0
1325198,neu,-0.1082,0.192,0.808,0.0
1325199,neu,0.6315,0.073,0.764,0.163
1325200,neu,0.0516,0.076,0.843,0.081
1325201,pos,0.7003,0.0,0.341,0.659
1325202,neu,0.8222,0.054,0.81,0.136
1325203,neu,-0.5267,0.167,0.721,0.113
1325204,neu,-0.296,0.136,0.864,0.0
1325205,neu,-0.7783,0.231,0.769,0.0
1325206,pos,0.4767,0.2,0.37,0.43
1325207,neu,0.0,0.0,1.0,0.0
1325208,neu,-0.7193,0.281,0.544,0.175
1325209,neu,0.0,0.0,1.0,0.0
1325210,neu,0.1154,0.0,0.912,0.088
1325211,neu,-0.5372,0.107,0.806,0.087
1325214,neu,0.0,0.0,1.0,0.0
1325215,neu,-0.9018,0.158,0.797,0.045
1325216,neu,-0.9741,0.218,0.639,0.143
1325217,neu,0.0,0.0,1.0,0.0
1325218,neu,-0.8625,0.258,0.704,0.038
1325219,neu,-0.85,0.137,0.803,0.059
1325220,neu,0.0,0.0,1.0,0.0
1325221,neu,-0.8779,0.196,0.745,0.059
1325222,neu,-0.7269,0.205,0.763,0.032
1325223,neu,0.0,0.0,1.0,0.0
1325224,neu,-0.9867,0.335,0.596,0.069
1325225,neu,0.2921,0.087,0.803,0.11
1325226,neu,-0.9451,0.316,0.647,0.037
1325227,neu,-0.9009,0.481,0.519,0.0
1325228,neu,0.0,0.0,1.0,0.0
1325229,neu,-0.296,0.095,0.905,0.0
1325230,neu,-0.8176,0.277,0.651,0.072
1325231,neu,-0.2732,0.218,0.655,0.127
1325232,neu,-0.0487,0.11,0.767,0.124
1325233,neu,0.4939,0.0,0.652,0.348
1325234,neu,-0.855,0.215,0.66,0.125
1325235,neu,-0.5106,0.355,0.645,0.0
1325236,neu,-0.9738,0.239,0.688,0.072
1325237,neu,-0.6486,0.35,0.65,0.0
1325238,neu,-0.7845,0.434,0.566,0.0
1325239,neu,-0.9599,0.391,0.609,0.0
1325240,neu,-0.986,0.254,0.647,0.099
1325241,neu,0.0,0.0,1.0,0.0
1325242,neu,0.0,0.0,1.0,0.0
1325243,neu,-0.3182,0.358,0.421,0.221
1325244,neu,-0.4574,0.129,0.871,0.0
1325245,neu,-0.25,0.154,0.735,0.11
1325246,neu,-0.5994,0.163,0.837,0.0
1325247,neu,-0.2617,0.214,0.575,0.211
1325248,neu,0.0,0.0,1.0,0.0
1325249,neu,0.0,0.0,1.0,0.0
1325250,neu,0.0,0.0,1.0,0.0
1325251,neu,0.0,0.0,1.0,0.0
1325252,neu,0.0,0.0,1.0,0.0
1325253,neu,-0.5275,0.136,0.864,0.0
1325254,neu,-0.765,0.352,0.556,0.093
1325255,neu,0.0,0.0,1.0,0.0
1325256,neu,-0.8504,0.162,0.838,0.0
1325257,neu,-0.296,0.355,0.645,0.0
1325258,neu,0.0,0.0,1.0,0.0
1325259,neu,-0.9837,0.25,0.689,0.061
1325260,neu,0.0,0.0,1.0,0.0
1325261,neu,0.296,0.163,0.543,0.293
1325262,neu,-0.9167,0.278,0.647,0.075
1325263,neu,-0.5514,0.174,0.678,0.148
1325264,neu,-0.9589,0.28,0.692,0.028
1325275,neu,-0.8074,0.14,0.86,0.0
1325276,neu,-0.3031,0.191,0.679,0.131
1325288,neu,0.4404,0.0,0.756,0.244
1325289,neu,0.0,0.0,1.0,0.0
1325290,neu,0.0,0.0,1.0,0.0
1325291,neu,0.352,0.143,0.607,0.25
1325292,neu,0.0,0.0,1.0,0.0
1325293,neu,0.0,0.0,1.0,0.0
1325294,neu,-0.2755,0.123,0.877,0.0
1325295,neu,0.0,0.0,1.0,0.0
1325296,neu,0.0,0.0,1.0,0.0
1325297,neu,-0.4767,0.437,0.563,0.0
1325298,pos,0.7494,0.0,0.135,0.865
1325299,neu,0.0,0.0,1.0,0.0
1325300,neu,0.0,0.0,1.0,0.0
1325301,neu,0.0,0.0,1.0,0.0
1325302,neu,0.0,0.0,1.0,0.0
1325306,neu,0.2732,0.0,0.942,0.058
1325307,neu,-0.7382,0.239,0.761,0.0
1325324,neg,0.0,0.0,0.0,0.0
1325325,neu,0.0,0.0,1.0,0.0
1325326,neu,0.296,0.0,0.645,0.355
1325327,neu,0.0,0.0,1.0,0.0
1325328,neu,0.0,0.0,1.0,0.0
1325329,neu,0.3612,0.0,0.737,0.263
1325330,neu,0.3182,0.0,0.796,0.204
1325331,neu,0.0,0.0,1.0,0.0
1325332,neu,0.0,0.0,1.0,0.0
1325333,neu,0.4019,0.0,0.69,0.31
1325334,neu,0.0,0.0,1.0,0.0
1325335,pos,0.7506,0.0,0.135,0.865
1325336,neu,0.0,0.0,1.0,0.0
1325337,neu,0.4329,0.0,0.512,0.488
1325352,neu,0.7096,0.112,0.592,0.296
1325363,neu,0.7003,0.138,0.5,0.362
1325364,neu,0.0,0.0,1.0,0.0
1325376,neu,0.4588,0.056,0.806,0.139
1325377,neu,-0.4019,0.044,0.956,0.0
1325378,neu,-0.6068,0.226,0.674,0.099
1325379,neu,0.907,0.0,0.821,0.179
1325380,neu,-0.3818,0.146,0.791,0.063
1325381,neu,-0.0772,0.284,0.459,0.257
1325382,neu,0.0,0.0,1.0,0.0
1325383,neu,-0.1724,0.098,0.848,0.054
1325384,neu,-0.4588,0.148,0.852,0.0
1325385,neu,-0.3089,0.075,0.925,0.0
1325386,neu,0.7749,0.073,0.792,0.136
1325387,neu,0.7339,0.0,0.694,0.306
1325388,neu,0.0,0.0,1.0,0.0
1325389,neu,0.7334,0.0,0.721,0.279
1325404,neu,0.0,0.0,1.0,0.0
1325405,neu,-0.2787,0.112,0.781,0.107
1325432,neu,0.0,0.0,1.0,0.0
1325462,neu,0.0,0.0,1.0,0.0
1325473,neu,0.0,0.0,1.0,0.0
1325608,neu,0.5267,0.0,0.614,0.386
1325751,neu,0.0,0.0,1.0,0.0
1325752,neu,-0.7695,0.258,0.666,0.076
1325753,neu,0.4021,0.129,0.701,0.17
1325774,neu,-0.5889,0.11,0.847,0.042
1325784,neu,-0.465,0.336,0.664,0.0
1325823,neu,-0.4327,0.133,0.768,0.098
1325913,neu,0.5803,0.0,0.948,0.052
1325914,neu,0.1027,0.04,0.889,0.07
1325915,neu,0.0,0.0,1.0,0.0
1325925,neu,0.0056,0.181,0.638,0.182
1325929,neu,0.3612,0.0,0.906,0.094
1325930,neu,-0.2263,0.203,0.654,0.144
1325941,neu,0.5859,0.0,0.743,0.257
1325949,neu,-0.5574,0.057,0.928,0.015
1325950,neu,-0.6124,0.385,0.615,0.0
1325951,neu,0.749,0.052,0.773,0.175
1325952,neu,-0.5866,0.197,0.697,0.106
1325953,neu,-0.9581,0.23,0.75,0.02
1325954,neu,-0.8728,0.33,0.591,0.079
1325955,neu,0.3612,0.0,0.946,0.054
1325984,neu,0.7137,0.0,0.581,0.419
1325985,neu,-0.2558,0.24,0.591,0.169
1325986,neg,0.0,0.0,0.0,0.0
1325987,neu,0.0,0.0,1.0,0.0
1325988,neu,0.0,0.0,1.0,0.0
1325997,neu,0.0,0.0,1.0,0.0
1325998,neu,0.204,0.0,0.769,0.231
1325999,neu,0.0,0.0,1.0,0.0
1326000,pos,0.7712,0.0,0.13,0.87
1326001,neu,-0.6229,0.338,0.662,0.0
1326002,neu,0.0,0.0,1.0,0.0
1326003,neu,0.0,0.0,1.0,0.0
1326004,neu,-0.9081,0.172,0.757,0.071
1326005,neu,0.5983,0.136,0.659,0.206
1326006,neu,-0.5423,0.467,0.533,0.0
1326007,neu,0.8126,0.0,0.517,0.483
1326008,neu,-0.7906,0.333,0.667,0.0
1326009,neu,0.0,0.0,1.0,0.0
1326010,neu,0.0,0.0,1.0,0.0
1326011,neu,0.3612,0.0,0.762,0.238
1326012,neu,0.0,0.0,1.0,0.0
1326013,pos,0.2732,0.0,0.488,0.512
1326014,neu,0.0,0.0,1.0,0.0
1326015,neu,0.0,0.0,1.0,0.0
1326016,neu,0.2732,0.0,0.588,0.412
1326017,neu,0.0772,0.0,0.92,0.08
1326018,neu,-0.765,0.125,0.875,0.0
1326019,neu,0.0,0.0,1.0,0.0
1326020,neu,0.0,0.0,1.0,0.0
1326021,neg,-0.6981,0.544,0.456,0.0
1326022,pos,0.2023,0.0,0.357,0.643
1326023,neu,0.0,0.0,1.0,0.0
1326024,neu,0.3612,0.0,0.839,0.161
1326025,neu,0.0,0.0,1.0,0.0
1326026,neu,0.0,0.0,1.0,0.0
1326027,pos,0.7177,0.0,0.25,0.75
1326028,neu,0.0,0.0,1.0,0.0
1326029,neu,-0.6909,0.192,0.658,0.15
1326030,neu,0.0,0.0,1.0,0.0
1326031,neu,0.0,0.0,1.0,0.0
1326032,neu,0.0,0.0,1.0,0.0
1326033,neu,0.0,0.0,1.0,0.0
1326034,neu,0.7346,0.0,0.813,0.187
1326035,neu,0.1335,0.268,0.421,0.311
1326036,neu,0.6239,0.0,0.798,0.202
1326037,neg,-0.636,0.677,0.323,0.0
1326038,neu,-0.5994,0.323,0.547,0.129
1326039,neu,0.0,0.0,1.0,0.0
1326040,neu,0.0,0.0,1.0,0.0
1326041,neu,-0.34,0.444,0.556,0.0
1326042,neu,0.0,0.0,1.0,0.0
1326043,neu,0.0,0.0,1.0,0.0
1326044,neu,0.0,0.0,1.0,0.0
1326045,neu,0.4939,0.0,0.556,0.444
1326046,neu,0.0,0.0,1.0,0.0
1326047,neu,-0.6688,0.142,0.858,0.0
1326048,neu,0.0,0.0,1.0,0.0
1326049,neu,0.0,0.0,1.0,0.0
1326050,neu,-0.6652,0.106,0.856,0.038
1326051,neu,0.0,0.0,1.0,0.0
1326052,neu,0.0,0.0,1.0,0.0
1326053,neu,0.0,0.0,1.0,0.0
1326054,neu,-0.5562,0.353,0.489,0.158
1326055,neu,0.0,0.0,1.0,0.0
1326056,neu,-0.3939,0.346,0.498,0.156
1326057,neu,0.9498,0.023,0.667,0.31
1326058,pos,0.7263,0.0,0.496,0.504
1326059,pos,0.5562,0.0,0.455,0.545
1326060,neu,0.0,0.0,1.0,0.0
1326061,neu,0.0,0.0,1.0,0.0
1326062,neu,0.0,0.0,1.0,0.0
1326063,neu,0.0,0.0,1.0,0.0
1326064,neu,0.0,0.0,1.0,0.0
1326065,neu,0.0,0.0,1.0,0.0
1326066,neu,0.4184,0.0,0.59,0.41
1326067,neg,-0.25,0.5,0.143,0.357
1326068,pos,0.2023,0.0,0.357,0.643
1326069,neu,0.5859,0.0,0.814,0.186
1326070,neu,0.0,0.0,1.0,0.0
1326071,neu,0.0,0.0,1.0,0.0
1326072,neu,0.7802,0.071,0.701,0.228
1326073,neu,-0.3812,0.133,0.812,0.055
1326074,neu,0.0,0.0,1.0,0.0
1326075,neu,0.0,0.0,1.0,0.0
1326076,neu,0.4019,0.16,0.611,0.229
1326077,neu,0.0,0.0,1.0,0.0
1326078,neu,0.0,0.0,1.0,0.0
