"Randy Choate","Jay Tessmer"
"Ryan Thompson","Randy Choate"
"Randy Choate","Chris Turner"
"Randy Choate","Jose Vizcaino"
"Randy Choate","Allen Watson"
"Randy Choate","Jake Westbrook"
"Randy Choate","Bernie Williams"
"Randy Choate","Ed Yarnall"
"Wilson Delgado","Roger Clemens"
"Roger Clemens","Craig Dingman"
"Roger Clemens","Darrell Einertson"
"Roger Clemens","Ben Ford"
"Roger Clemens","Dwight Gooden"
"Roger Clemens","Glenallen Hill"
"Roger Clemens","Lance Johnson"
"Roger Clemens","Felix Jose"
"Roger Clemens","David Justice"
"Roger Clemens","Randy Keisler"
"Roger Clemens","Roberto Kelly"
"Ted Lilly","Roger Clemens"
"Roger Clemens","Denny Neagle"
"Roger Clemens","Luis Polonia"
"Ryan Thompson","Roger Clemens"
"Roger Clemens","Chris Turner"
"Roger Clemens","Jose Vizcaino"
"Roger Clemens","Jake Westbrook"
"Wilson Delgado","David Cone"
"David Cone","Craig Dingman"
"David Cone","Darrell Einertson"
"David Cone","Ben Ford"
"Glenallen Hill","David Cone"
"Lance Johnson","David Cone"
"Felix Jose","David Cone"
"David Justice","David Cone"
"Randy Keisler","David Cone"
"Roberto Kelly","David Cone"
"Ted Lilly","David Cone"
"Denny Neagle","David Cone"
"Luis Polonia","David Cone"
"Ryan Thompson","David Cone"
"David Cone","Chris Turner"
"Jose Vizcaino","David Cone"
"Jake Westbrook","David Cone"
"Wilson Delgado","Craig Dingman"
"Wilson Delgado","Darrell Einertson"
"Wilson Delgado","Todd Erdos"
"Wilson Delgado","Ben Ford"
"Wilson Delgado","Dwight Gooden"
"Wilson Delgado","Jason Grimsley"
"Wilson Delgado","Orlando Hernandez"
"Wilson Delgado","Glenallen Hill"
"Wilson Delgado","Derek Jeter"
"Wilson Delgado","Lance Johnson"
"Wilson Delgado","Felix Jose"
"Wilson Delgado","David Justice"
"Wilson Delgado","Randy Keisler"
"Wilson Delgado","Roberto Kelly"
"Wilson Delgado","Chuck Knoblauch"
"Wilson Delgado","Ricky Ledee"
"Wilson Delgado","Jim Leyritz"
"Wilson Delgado","Ted Lilly"
"Wilson Delgado","Tino Martinez"
"Wilson Delgado","Ramiro Mendoza"
"Wilson Delgado","Denny Neagle"
"Wilson Delgado","Jeff Nelson"
"Wilson Delgado","Paul O'Neill"
"Wilson Delgado","Andy Pettitte"
"Wilson Delgado","Luis Polonia"
"Wilson Delgado","Jorge Posada"
"Wilson Delgado","Mariano Rivera"
"Wilson Delgado","Luis Sojo"
"Wilson Delgado","Alfonso Soriano"
"Wilson Delgado","Shane Spencer"
"Wilson Delgado","Mike Stanton"
"Wilson Delgado","Jay Tessmer"
"Wilson Delgado","Ryan Thompson"
"Wilson Delgado","Chris Turner"
"Wilson Delgado","Jose Vizcaino"
"Wilson Delgado","Allen Watson"
"Wilson Delgado","Jake Westbrook"
"Wilson Delgado","Bernie Williams"
"Wilson Delgado","Ed Yarnall"
"Darrell Einertson","Craig Dingman"
"Todd Erdos","Craig Dingman"
"Craig Dingman","Ben Ford"
"Dwight Gooden","Craig Dingman"
"Jason Grimsley","Craig Dingman"
"Orlando Hernandez","Craig Dingman"
"Glenallen Hill","Craig Dingman"
"Derek Jeter","Craig Dingman"
"Lance Johnson","Craig Dingman"
"Felix Jose","Craig Dingman"
"David Justice","Craig Dingman"
"Randy Keisler","Craig Dingman"
"Roberto Kelly","Craig Dingman"
"Craig Dingman","Chuck Knoblauch"
"Ricky Ledee","Craig Dingman"
"Jim Leyritz","Craig Dingman"
"Ted Lilly","Craig Dingman"
"Tino Martinez","Craig Dingman"
"Ramiro Mendoza","Craig Dingman"
"Denny Neagle","Craig Dingman"
"Jeff Nelson","Craig Dingman"
"Paul O'Neill","Craig Dingman"
"Craig Dingman","Andy Pettitte"
"Luis Polonia","Craig Dingman"
"Jorge Posada","Craig Dingman"
"Mariano Rivera","Craig Dingman"
"Luis Sojo","Craig Dingman"
"Craig Dingman","Alfonso Soriano"
"Shane Spencer","Craig Dingman"
"Mike Stanton","Craig Dingman"
"Jay Tessmer","Craig Dingman"
"Ryan Thompson","Craig Dingman"
"Craig Dingman","Chris Turner"
"Jose Vizcaino","Craig Dingman"
"Craig Dingman","Allen Watson"
"Jake Westbrook","Craig Dingman"
"Craig Dingman","Bernie Williams"
"Ed Yarnall","Craig Dingman"
"Todd Erdos","Darrell Einertson"
"Darrell Einertson","Ben Ford"
"Dwight Gooden","Darrell Einertson"
"Jason Grimsley","Darrell Einertson"
"Orlando Hernandez","Darrell Einertson"
"Glenallen Hill","Darrell Einertson"
"Derek Jeter","Darrell Einertson"
"Lance Johnson","Darrell Einertson"
"Felix Jose","Darrell Einertson"
"David Justice","Darrell Einertson"
"Randy Keisler","Darrell Einertson"
"Roberto Kelly","Darrell Einertson"
"Darrell Einertson","Chuck Knoblauch"
"Ricky Ledee","Darrell Einertson"
"Jim Leyritz","Darrell Einertson"
"Ted Lilly","Darrell Einertson"
"Tino Martinez","Darrell Einertson"
"Ramiro Mendoza","Darrell Einertson"
"Denny Neagle","Darrell Einertson"
"Jeff Nelson","Darrell Einertson"
"Paul O'Neill","Darrell Einertson"
"Darrell Einertson","Andy Pettitte"
"Luis Polonia","Darrell Einertson"
"Jorge Posada","Darrell Einertson"
"Mariano Rivera","Darrell Einertson"
"Luis Sojo","Darrell Einertson"
"Darrell Einertson","Alfonso Soriano"
"Shane Spencer","Darrell Einertson"
"Mike Stanton","Darrell Einertson"
"Jay Tessmer","Darrell Einertson"
"Ryan Thompson","Darrell Einertson"
"Darrell Einertson","Chris Turner"
"Jose Vizcaino","Darrell Einertson"
"Darrell Einertson","Allen Watson"
"Jake Westbrook","Darrell Einertson"
"Darrell Einertson","Bernie Williams"
"Ed Yarnall","Darrell Einertson"
"Todd Erdos","Ben Ford"
"Todd Erdos","Dwight Gooden"
"Todd Erdos","Glenallen Hill"
"Todd Erdos","Lance Johnson"
"Todd Erdos","Felix Jose"
"Todd Erdos","David Justice"
"Todd Erdos","Randy Keisler"
"Todd Erdos","Roberto Kelly"
"Todd Erdos","Ted Lilly"
"Todd Erdos","Denny Neagle"
"Todd Erdos","Luis Polonia"
"Todd Erdos","Ryan Thompson"
"Todd Erdos","Chris Turner"
"Todd Erdos","Jose Vizcaino"
"Todd Erdos","Jake Westbrook"
"Dwight Gooden","Ben Ford"
"Jason Grimsley","Ben Ford"
"Orlando Hernandez","Ben Ford"
"Glenallen Hill","Ben Ford"
"Derek Jeter","Ben Ford"
"Lance Johnson","Ben Ford"
"Felix Jose","Ben Ford"
"David Justice","Ben Ford"
"Randy Keisler","Ben Ford"
"Roberto Kelly","Ben Ford"
"Chuck Knoblauch","Ben Ford"
"Ricky Ledee","Ben Ford"
"Jim Leyritz","Ben Ford"
"Ted Lilly","Ben Ford"
"Tino Martinez","Ben Ford"
"Ramiro Mendoza","Ben Ford"
"Denny Neagle","Ben Ford"
"Jeff Nelson","Ben Ford"
"Paul O'Neill","Ben Ford"
"Ben Ford","Andy Pettitte"
"Luis Polonia","Ben Ford"
"Jorge Posada","Ben Ford"
"Mariano Rivera","Ben Ford"
"Luis Sojo","Ben Ford"
"Ben Ford","Alfonso Soriano"
"Shane Spencer","Ben Ford"
"Mike Stanton","Ben Ford"
"Jay Tessmer","Ben Ford"
"Ryan Thompson","Ben Ford"
"Chris Turner","Ben Ford"
"Jose Vizcaino","Ben Ford"
"Ben Ford","Allen Watson"
"Jake Westbrook","Ben Ford"
"Bernie Williams","Ben Ford"
"Ed Yarnall","Ben Ford"
"Jason Grimsley","Dwight Gooden"
"Orlando Hernandez","Dwight Gooden"
"Glenallen Hill","Dwight Gooden"
"Lance Johnson","Dwight Gooden"
"Felix Jose","Dwight Gooden"
"Dwight Gooden","David Justice"
"Randy Keisler","Dwight Gooden"
"Roberto Kelly","Dwight Gooden"
"Dwight Gooden","Chuck Knoblauch"
"Ricky Ledee","Dwight Gooden"
"Ted Lilly","Dwight Gooden"
"Dwight Gooden","Denny Neagle"
"Luis Polonia","Dwight Gooden"
"Dwight Gooden","Alfonso Soriano"
"Shane Spencer","Dwight Gooden"
"Mike Stanton","Dwight Gooden"
"Jay Tessmer","Dwight Gooden"
"Ryan Thompson","Dwight Gooden"
"Dwight Gooden","Chris Turner"
"Jose Vizcaino","Dwight Gooden"
"Dwight Gooden","Allen Watson"
"Jake Westbrook","Dwight Gooden"
"Ed Yarnall","Dwight Gooden"
"Jason Grimsley","Glenallen Hill"
"Lance Johnson","Jason Grimsley"
"Jason Grimsley","Felix Jose"
"Jason Grimsley","David Justice"
"Randy Keisler","Jason Grimsley"
"Roberto Kelly","Jason Grimsley"
"Ted Lilly","Jason Grimsley"
"Jason Grimsley","Denny Neagle"
"Luis Polonia","Jason Grimsley"
"Ryan Thompson","Jason Grimsley"
"Jason Grimsley","Chris Turner"
"Jose Vizcaino","Jason Grimsley"
"Jason Grimsley","Jake Westbrook"
"Orlando Hernandez","Glenallen Hill"
"Orlando Hernandez","Lance Johnson"
"Orlando Hernandez","Felix Jose"
"Orlando Hernandez","David Justice"
"Randy Keisler","Orlando Hernandez"
"Roberto Kelly","Orlando Hernandez"
"Ted Lilly","Orlando Hernandez"
"Orlando Hernandez","Denny Neagle"
"Orlando Hernandez","Luis Polonia"
"Ryan Thompson","Orlando Hernandez"
"Orlando Hernandez","Chris Turner"
"Orlando Hernandez","Jose Vizcaino"
"Orlando Hernandez","Jake Westbrook"
"Glenallen Hill","Derek Jeter"
"Lance Johnson","Glenallen Hill"
"Glenallen Hill","Felix Jose"
"Glenallen Hill","David Justice"
"Randy Keisler","Glenallen Hill"
"Roberto Kelly","Glenallen Hill"
"Glenallen Hill","Chuck Knoblauch"
"Ricky Ledee","Glenallen Hill"
"Jim Leyritz","Glenallen Hill"
"Ted Lilly","Glenallen Hill"
"Tino Martinez","Glenallen Hill"
"Ramiro Mendoza","Glenallen Hill"
"Glenallen Hill","Denny Neagle"
"Jeff Nelson","Glenallen Hill"
"Paul O'Neill","Glenallen Hill"
"Glenallen Hill","Andy Pettitte"
"Luis Polonia","Glenallen Hill"
"Jorge Posada","Glenallen Hill"
"Mariano Rivera","Glenallen Hill"
"Luis Sojo","Glenallen Hill"
"Glenallen Hill","Alfonso Soriano"
"Shane Spencer","Glenallen Hill"
"Mike Stanton","Glenallen Hill"
"Jay Tessmer","Glenallen Hill"
"Ryan Thompson","Glenallen Hill"
"Glenallen Hill","Chris Turner"
"Jose Vizcaino","Glenallen Hill"
"Glenallen Hill","Allen Watson"
"Jake Westbrook","Glenallen Hill"
"Glenallen Hill","Bernie Williams"
"Glenallen Hill","Ed Yarnall"
"Lance Johnson","Derek Jeter"
"Felix Jose","Derek Jeter"
"Derek Jeter","David Justice"
"Randy Keisler","Derek Jeter"
"Roberto Kelly","Derek Jeter"
"Ted Lilly","Derek Jeter"
"Derek Jeter","Denny Neagle"
"Luis Polonia","Derek Jeter"
"Ryan Thompson","Derek Jeter"
"Derek Jeter","Chris Turner"
"Jose Vizcaino","Derek Jeter"
"Jake Westbrook","Derek Jeter"
"Lance Johnson","Felix Jose"
"Lance Johnson","David Justice"
"Randy Keisler","Lance Johnson"
"Roberto Kelly","Lance Johnson"
"Lance Johnson","Chuck Knoblauch"
"Ricky Ledee","Lance Johnson"
"Lance Johnson","Jim Leyritz"
"Ted Lilly","Lance Johnson"
"Tino Martinez","Lance Johnson"
"Ramiro Mendoza","Lance Johnson"
"Lance Johnson","Denny Neagle"
"Lance Johnson","Jeff Nelson"
"Paul O'Neill","Lance Johnson"
"Lance Johnson","Andy Pettitte"
"Luis Polonia","Lance Johnson"
"Lance Johnson","Jorge Posada"
"Mariano Rivera","Lance Johnson"
"Luis Sojo","Lance Johnson"
"Lance Johnson","Alfonso Soriano"
"Shane Spencer","Lance Johnson"
"Mike Stanton","Lance Johnson"
"Lance Johnson","Jay Tessmer"
"Ryan Thompson","Lance Johnson"
"Lance Johnson","Chris Turner"
"Lance Johnson","Jose Vizcaino"
"Lance Johnson","Allen Watson"
"Lance Johnson","Jake Westbrook"
"Lance Johnson","Bernie Williams"
"Lance Johnson","Ed Yarnall"
"Felix Jose","David Justice"
"Randy Keisler","Felix Jose"
"Roberto Kelly","Felix Jose"
"Felix Jose","Chuck Knoblauch"
"Ricky Ledee","Felix Jose"
"Jim Leyritz","Felix Jose"
"Ted Lilly","Felix Jose"
"Tino Martinez","Felix Jose"
"Ramiro Mendoza","Felix Jose"
"Felix Jose","Denny Neagle"
"Jeff Nelson","Felix Jose"
"Paul O'Neill","Felix Jose"
"Felix Jose","Andy Pettitte"
"Luis Polonia","Felix Jose"
"Jorge Posada","Felix Jose"
"Mariano Rivera","Felix Jose"
"Luis Sojo","Felix Jose"
"Felix Jose","Alfonso Soriano"
"Shane Spencer","Felix Jose"
"Mike Stanton","Felix Jose"
"Jay Tessmer","Felix Jose"
"Ryan Thompson","Felix Jose"
"Felix Jose","Chris Turner"
"Jose Vizcaino","Felix Jose"
"Felix Jose","Allen Watson"
"Jake Westbrook","Felix Jose"
"Felix Jose","Bernie Williams"
"Felix Jose","Ed Yarnall"
"Randy Keisler","David Justice"
"Roberto Kelly","David Justice"
"David Justice","Chuck Knoblauch"
"Ricky Ledee","David Justice"
"Jim Leyritz","David Justice"
"Ted Lilly","David Justice"
"Tino Martinez","David Justice"
"Ramiro Mendoza","David Justice"
"Denny Neagle","David Justice"
"Jeff Nelson","David Justice"
"Paul O'Neill","David Justice"
"David Justice","Andy Pettitte"
"Luis Polonia","David Justice"
"Jorge Posada","David Justice"
"Mariano Rivera","David Justice"
"Luis Sojo","David Justice"
"David Justice","Alfonso Soriano"
"Shane Spencer","David Justice"
"Mike Stanton","David Justice"
"Jay Tessmer","David Justice"
"Ryan Thompson","David Justice"
"David Justice","Chris Turner"
"Jose Vizcaino","David Justice"
"David Justice","Allen Watson"
"Jake Westbrook","David Justice"
"David Justice","Bernie Williams"
"Ed Yarnall","David Justice"
"Roberto Kelly","Randy Keisler"
"Randy Keisler","Chuck Knoblauch"
"Ricky Ledee","Randy Keisler"
"Randy Keisler","Jim Leyritz"
"Ted Lilly","Randy Keisler"
"Tino Martinez","Randy Keisler"
"Randy Keisler","Ramiro Mendoza"
"Randy Keisler","Denny Neagle"
"Randy Keisler","Jeff Nelson"
"Randy Keisler","Paul O'Neill"
"Randy Keisler","Andy Pettitte"
"Randy Keisler","Luis Polonia"
"Randy Keisler","Jorge Posada"
"Randy Keisler","Mariano Rivera"
"Randy Keisler","Luis Sojo"
"Randy Keisler","Alfonso Soriano"
"Shane Spencer","Randy Keisler"
"Randy Keisler","Mike Stanton"
"Randy Keisler","Jay Tessmer"
"Ryan Thompson","Randy Keisler"
"Randy Keisler","Chris Turner"
"Randy Keisler","Jose Vizcaino"
"Randy Keisler","Allen Watson"
"Randy Keisler","Jake Westbrook"
"Randy Keisler","Bernie Williams"
"Randy Keisler","Ed Yarnall"
"Roberto Kelly","Chuck Knoblauch"
"Roberto Kelly","Ricky Ledee"
"Roberto Kelly","Jim Leyritz"
"Ted Lilly","Roberto Kelly"
"Tino Martinez","Roberto Kelly"
"Roberto Kelly","Ramiro Mendoza"
"Roberto Kelly","Denny Neagle"
"Roberto Kelly","Jeff Nelson"
"Roberto Kelly","Paul O'Neill"
"Roberto Kelly","Andy Pettitte"
"Roberto Kelly","Luis Polonia"
"Roberto Kelly","Jorge Posada"
"Roberto Kelly","Mariano Rivera"
"Roberto Kelly","Luis Sojo"
"Roberto Kelly","Alfonso Soriano"
"Shane Spencer","Roberto Kelly"
"Roberto Kelly","Mike Stanton"
"Roberto Kelly","Jay Tessmer"
"Ryan Thompson","Roberto Kelly"
"Roberto Kelly","Chris Turner"
"Roberto Kelly","Jose Vizcaino"
"Roberto Kelly","Allen Watson"
"Roberto Kelly","Jake Westbrook"
"Roberto Kelly","Bernie Williams"
"Roberto Kelly","Ed Yarnall"
"Ted Lilly","Chuck Knoblauch"
"Denny Neagle","Chuck Knoblauch"
"Luis Polonia","Chuck Knoblauch"
"Ryan Thompson","Chuck Knoblauch"
"Chuck Knoblauch","Chris Turner"
"Jose Vizcaino","Chuck Knoblauch"
"Jake Westbrook","Chuck Knoblauch"
"Ted Lilly","Ricky Ledee"
"Ricky Ledee","Denny Neagle"
"Ricky Ledee","Luis Polonia"
"Ryan Thompson","Ricky Ledee"
"Ricky Ledee","Chris Turner"
"Ricky Ledee","Jose Vizcaino"
"Ricky Ledee","Jake Westbrook"
"Ted Lilly","Jim Leyritz"
"Jim Leyritz","Denny Neagle"
"Luis Polonia","Jim Leyritz"
"Ryan Thompson","Jim Leyritz"
"Jim Leyritz","Chris Turner"
"Jose Vizcaino","Jim Leyritz"
"Jim Leyritz","Jake Westbrook"
"Tino Martinez","Ted Lilly"
"Ted Lilly","Ramiro Mendoza"
"Ted Lilly","Denny Neagle"
"Ted Lilly","Jeff Nelson"
"Ted Lilly","Paul O'Neill"
"Ted Lilly","Andy Pettitte"
"Ted Lilly","Luis Polonia"
"Ted Lilly","Jorge Posada"
"Ted Lilly","Mariano Rivera"
"Ted Lilly","Luis Sojo"
"Ted Lilly","Alfonso Soriano"
"Ted Lilly","Shane Spencer"
"Ted Lilly","Mike Stanton"
"Ted Lilly","Jay Tessmer"
"Ted Lilly","Ryan Thompson"
"Ted Lilly","Chris Turner"
"Ted Lilly","Jose Vizcaino"
"Ted Lilly","Allen Watson"
"Ted Lilly","Jake Westbrook"
"Ted Lilly","Bernie Williams"
"Ted Lilly","Ed Yarnall"
"Tino Martinez","Denny Neagle"
"Tino Martinez","Luis Polonia"
"Tino Martinez","Ryan Thompson"
"Tino Martinez","Chris Turner"
"Tino Martinez","Jose Vizcaino"
"Tino Martinez","Jake Westbrook"
"Ramiro Mendoza","Denny Neagle"
"Ramiro Mendoza","Luis Polonia"
"Ryan Thompson","Ramiro Mendoza"
"Ramiro Mendoza","Chris Turner"
"Ramiro Mendoza","Jose Vizcaino"
"Ramiro Mendoza","Jake Westbrook"
"Jeff Nelson","Denny Neagle"
"Paul O'Neill","Denny Neagle"
"Denny Neagle","Andy Pettitte"
"Luis Polonia","Denny Neagle"
"Jorge Posada","Denny Neagle"
"Mariano Rivera","Denny Neagle"
"Luis Sojo","Denny Neagle"
"Denny Neagle","Alfonso Soriano"
"Shane Spencer","Denny Neagle"
"Mike Stanton","Denny Neagle"
"Jay Tessmer","Denny Neagle"
"Ryan Thompson","Denny Neagle"
"Denny Neagle","Chris Turner"
"Jose Vizcaino","Denny Neagle"
"Denny Neagle","Allen Watson"
"Jake Westbrook","Denny Neagle"
"Denny Neagle","Bernie Williams"
"Ed Yarnall","Denny Neagle"
"Luis Polonia","Jeff Nelson"
"Ryan Thompson","Jeff Nelson"
"Jeff Nelson","Chris Turner"
"Jose Vizcaino","Jeff Nelson"
"Jeff Nelson","Jake Westbrook"
"Paul O'Neill","Luis Polonia"
"Ryan Thompson","Paul O'Neill"
"Paul O'Neill","Chris Turner"
"Paul O'Neill","Jose Vizcaino"
"Paul O'Neill","Jake Westbrook"
"Luis Polonia","Andy Pettitte"
"Ryan Thompson","Andy Pettitte"
"Chris Turner","Andy Pettitte"
"Jose Vizcaino","Andy Pettitte"
"Jake Westbrook","Andy Pettitte"
"Luis Polonia","Jorge Posada"
"Mariano Rivera","Luis Polonia"
"Luis Sojo","Luis Polonia"
"Luis Polonia","Alfonso Soriano"
"Shane Spencer","Luis Polonia"
"Mike Stanton","Luis Polonia"
"Luis Polonia","Jay Tessmer"
"Ryan Thompson","Luis Polonia"
"Luis Polonia","Chris Turner"
"Luis Polonia","Jose Vizcaino"
"Luis Polonia","Allen Watson"
"Luis Polonia","Jake Westbrook"
"Luis Polonia","Bernie Williams"
"Luis Polonia","Ed Yarnall"
"Ryan Thompson","Jorge Posada"
"Jorge Posada","Chris Turner"
"Jose Vizcaino","Jorge Posada"
"Jorge Posada","Jake Westbrook"
"Ryan Thompson","Mariano Rivera"
"Mariano Rivera","Chris Turner"
"Mariano Rivera","Jose Vizcaino"
"Mariano Rivera","Jake Westbrook"
"Ryan Thompson","Luis Sojo"
"Luis Sojo","Chris Turner"
"Luis Sojo","Jose Vizcaino"
"Luis Sojo","Jake Westbrook"
"Ryan Thompson","Alfonso Soriano"
"Chris Turner","Alfonso Soriano"
"Jose Vizcaino","Alfonso Soriano"
"Jake Westbrook","Alfonso Soriano"
"Shane Spencer","Ryan Thompson"
"Shane Spencer","Chris Turner"
"Shane Spencer","Jose Vizcaino"
"Shane Spencer","Jake Westbrook"
"Ryan Thompson","Mike Stanton"
"Mike Stanton","Chris Turner"
"Mike Stanton","Jose Vizcaino"
"Mike Stanton","Jake Westbrook"
"Ryan Thompson","Jay Tessmer"
"Jay Tessmer","Chris Turner"
"Jose Vizcaino","Jay Tessmer"
"Jay Tessmer","Jake Westbrook"
"Ryan Thompson","Chris Turner"
"Ryan Thompson","Jose Vizcaino"
"Ryan Thompson","Allen Watson"
"Ryan Thompson","Jake Westbrook"
"Ryan Thompson","Bernie Williams"
"Ryan Thompson","Ed Yarnall"
"Jose Vizcaino","Chris Turner"
"Chris Turner","Allen Watson"
"Jake Westbrook","Chris Turner"
"Chris Turner","Bernie Williams"
"Ed Yarnall","Chris Turner"
"Jose Vizcaino","Allen Watson"
"Jose Vizcaino","Jake Westbrook"
"Jose Vizcaino","Bernie Williams"
"Jose Vizcaino","Ed Yarnall"
"Jake Westbrook","Allen Watson"
"Jake Westbrook","Bernie Williams"
"Jake Westbrook","Ed Yarnall"
"Jonathan Albaladejo","Alfredo Aceves"
"Angel Berroa","Alfredo Aceves"
"Brian Bruney","Alfredo Aceves"
"Alfredo Aceves","A.J. Burnett"
"Melky Cabrera","Alfredo Aceves"
"Robinson Cano","Alfredo Aceves"
"Kevin Cash","Alfredo Aceves"
"Francisco Cervelli","Alfredo Aceves"
"Joba Chamberlain","Alfredo Aceves"
"Anthony Claggett","Alfredo Aceves"
"Phil Coke","Alfredo Aceves"
"Johnny Damon","Alfredo Aceves"
"Shelley Duncan","Alfredo Aceves"
"Mike Dunn","Alfredo Aceves"
"Brett Gardner","Alfredo Aceves"
"Chad Gaudin","Alfredo Aceves"
"Freddy Guzman","Alfredo Aceves"
"Jerry Hairston","Alfredo Aceves"
"Eric Hinske","Alfredo Aceves"
"Phil Hughes","Alfredo Aceves"
"Derek Jeter","Alfredo Aceves"
"Ian Kennedy","Alfredo Aceves"
"Damaso Marte","Alfredo Aceves"
"Hideki Matsui","Alfredo Aceves"
"Mark Melancon","Alfredo Aceves"
"Juan Miranda","Alfredo Aceves"
"Sergio Mitre","Alfredo Aceves"
"Jose Molina","Alfredo Aceves"
"Xavier Nady","Alfredo Aceves"
"Ramiro Pena","Alfredo Aceves"
"Andy Pettitte","Alfredo Aceves"
"Jorge Posada","Alfredo Aceves"
"Edwar Ramirez","Alfredo Aceves"
"Cody Ransom","Alfredo Aceves"
"Mariano Rivera","Alfredo Aceves"
"David Robertson","Alfredo Aceves"
"Alfredo Aceves","Alex Rodriguez"
"CC Sabathia","Alfredo Aceves"
"Nick Swisher","Alfredo Aceves"
"Mark Teixeira","Alfredo Aceves"
"Brett Tomko","Alfredo Aceves"
"Josh Towers","Alfredo Aceves"
"Jose Veras","Alfredo Aceves"
"Chien-Ming Wang","Alfredo Aceves"
"Jonathan Albaladejo","Angel Berroa"
"Jonathan Albaladejo","Brian Bruney"
"Jonathan Albaladejo","A.J. Burnett"
"Melky Cabrera","Jonathan Albaladejo"
"Robinson Cano","Jonathan Albaladejo"
"Kevin Cash","Jonathan Albaladejo"
"Jonathan Albaladejo","Francisco Cervelli"
"Jonathan Albaladejo","Joba Chamberlain"
"Jonathan Albaladejo","Anthony Claggett"
"Phil Coke","Jonathan Albaladejo"
"Jonathan Albaladejo","Johnny Damon"
"Shelley Duncan","Jonathan Albaladejo"
"Mike Dunn","Jonathan Albaladejo"
"Jonathan Albaladejo","Brett Gardner"
"Jonathan Albaladejo","Chad Gaudin"
"Jonathan Albaladejo","Freddy Guzman"
"Jonathan Albaladejo","Jerry Hairston"
"Jonathan Albaladejo","Eric Hinske"
"Phil Hughes","Jonathan Albaladejo"
"Jonathan Albaladejo","Derek Jeter"
"Jonathan Albaladejo","Ian Kennedy"
"Jonathan Albaladejo","Damaso Marte"
"Jonathan Albaladejo","Hideki Matsui"
"Mark Melancon","Jonathan Albaladejo"
"Juan Miranda","Jonathan Albaladejo"
"Sergio Mitre","Jonathan Albaladejo"
"Jose Molina","Jonathan Albaladejo"
"Xavier Nady","Jonathan Albaladejo"
"Ramiro Pena","Jonathan Albaladejo"
"Jonathan Albaladejo","Andy Pettitte"
"Jorge Posada","Jonathan Albaladejo"
"Jonathan Albaladejo","Edwar Ramirez"
"Jonathan Albaladejo","Cody Ransom"
"Mariano Rivera","Jonathan Albaladejo"
"Jonathan Albaladejo","David Robertson"
"Jonathan Albaladejo","Alex Rodriguez"
"Jonathan Albaladejo","CC Sabathia"
"Nick Swisher","Jonathan Albaladejo"
"Mark Teixeira","Jonathan Albaladejo"
"Jonathan Albaladejo","Brett Tomko"
"Josh Towers","Jonathan Albaladejo"
"Jose Veras","Jonathan Albaladejo"
"Jonathan Albaladejo","Chien-Ming Wang"
"Brian Bruney","Angel Berroa"
"Angel Berroa","A.J. Burnett"
"Melky Cabrera","Angel Berroa"
"Robinson Cano","Angel Berroa"
"Kevin Cash","Angel Berroa"
"Francisco Cervelli","Angel Berroa"
"Joba Chamberlain","Angel Berroa"
"Anthony Claggett","Angel Berroa"
"Phil Coke","Angel Berroa"
"Johnny Damon","Angel Berroa"
"Shelley Duncan","Angel Berroa"
"Mike Dunn","Angel Berroa"
"Brett Gardner","Angel Berroa"
"Chad Gaudin","Angel Berroa"
"Freddy Guzman","Angel Berroa"
"Jerry Hairston","Angel Berroa"
"Eric Hinske","Angel Berroa"
"Phil Hughes","Angel Berroa"
"Derek Jeter","Angel Berroa"
"Ian Kennedy","Angel Berroa"
"Damaso Marte","Angel Berroa"
"Hideki Matsui","Angel Berroa"
"Mark Melancon","Angel Berroa"
"Juan Miranda","Angel Berroa"
"Sergio Mitre","Angel Berroa"
"Jose Molina","Angel Berroa"
"Xavier Nady","Angel Berroa"
"Ramiro Pena","Angel Berroa"
"Angel Berroa","Andy Pettitte"
"Jorge Posada","Angel Berroa"
"Edwar Ramirez","Angel Berroa"
"Cody Ransom","Angel Berroa"
"Mariano Rivera","Angel Berroa"
"David Robertson","Angel Berroa"
"Angel Berroa","Alex Rodriguez"
"CC Sabathia","Angel Berroa"
"Nick Swisher","Angel Berroa"
"Mark Teixeira","Angel Berroa"
"Brett Tomko","Angel Berroa"
"Josh Towers","Angel Berroa"
"Jose Veras","Angel Berroa"
"Chien-Ming Wang","Angel Berroa"
"Brian Bruney","A.J. Burnett"
"Melky Cabrera","Brian Bruney"
"Robinson Cano","Brian Bruney"
"Kevin Cash","Brian Bruney"
"Francisco Cervelli","Brian Bruney"
"Joba Chamberlain","Brian Bruney"
"Brian Bruney","Anthony Claggett"
"Phil Coke","Brian Bruney"
"Johnny Damon","Brian Bruney"
"Shelley Duncan","Brian Bruney"
"Mike Dunn","Brian Bruney"
"Brian Bruney","Brett Gardner"
"Chad Gaudin","Brian Bruney"
"Freddy Guzman","Brian Bruney"
"Jerry Hairston","Brian Bruney"
"Eric Hinske","Brian Bruney"
"Phil Hughes","Brian Bruney"
"Derek Jeter","Brian Bruney"
"Ian Kennedy","Brian Bruney"
"Damaso Marte","Brian Bruney"
"Hideki Matsui","Brian Bruney"
"Mark Melancon","Brian Bruney"
"Juan Miranda","Brian Bruney"
"Sergio Mitre","Brian Bruney"
"Jose Molina","Brian Bruney"
"Xavier Nady","Brian Bruney"
"Ramiro Pena","Brian Bruney"
"Brian Bruney","Andy Pettitte"
